value;params_activation;params_alpha;params_hidden_layer_sizes;params_learning_rate;params_max_iter;params_solver;scaled;pca
0.985365854;tanh;0.000117513;37;constant;530;lbfgs;1;1
0.819512195;relu;0.029547026;63;constant;665;sgd;1;1
0.985365854;logistic;0.004595476;84;adaptive;600;lbfgs;1;1
0.985365854;tanh;0.018322571;75;adaptive;476;lbfgs;1;1
0.892682927;relu;0.054331984;37;invscaling;298;adam;1;1
0.985365854;tanh;4.55E-05;83;constant;279;lbfgs;1;1
0.8;logistic;4.16E-05;94;adaptive;421;adam;1;1
0.834146341;relu;0.00561667;36;adaptive;484;sgd;1;1
0.83902439;relu;0.003209416;92;adaptive;647;sgd;1;1
0.804878049;tanh;0.002851459;96;constant;675;sgd;1;1
0.985365854;relu;0.009881851;41;adaptive;681;adam;1;1
0.795121951;logistic;0.000290309;99;adaptive;630;sgd;1;1
0.853658537;relu;0.005637984;43;constant;960;sgd;1;1
0.795121951;logistic;1.57E-05;56;adaptive;405;sgd;1;1
0.517073171;relu;0.029092786;10;invscaling;196;sgd;1;1
0.985365854;tanh;0.003863886;27;adaptive;102;lbfgs;1;1
0.985365854;relu;0.000717732;50;invscaling;831;adam;1;1
0.8;identity;0.002876914;53;adaptive;139;lbfgs;1;1
0.965853659;relu;0.026151689;77;adaptive;365;adam;1;1
0.985365854;relu;3.57E-05;60;invscaling;719;adam;1;1
0.8;logistic;0.003643515;40;adaptive;316;adam;1;1
0.8;identity;0.009635684;30;adaptive;101;lbfgs;1;1
0.8;logistic;1.32E-05;94;adaptive;237;adam;1;1
0.907317073;tanh;0.000120312;80;invscaling;389;adam;1;1
0.785365854;relu;1.56E-05;37;constant;111;sgd;1;1
0.8;identity;0.010861284;8;adaptive;674;adam;1;1
0.8;identity;0.004997197;78;adaptive;409;adam;1;1
0.985365854;logistic;1.94E-05;78;constant;640;lbfgs;1;1
0.985365854;tanh;0.00162188;23;invscaling;544;lbfgs;1;1
0.790243902;logistic;0.025628354;34;adaptive;289;sgd;1;1
0.887804878;tanh;0.003171678;25;adaptive;529;adam;1;1
0.985365854;relu;0.036871486;34;invscaling;453;lbfgs;1;1
0.985365854;relu;0.001668743;83;invscaling;240;lbfgs;1;1
0.936585366;relu;0.000323791;89;invscaling;268;adam;1;1
0.897560976;tanh;0.018581514;72;adaptive;393;adam;1;1
0.790243902;logistic;0.001483544;10;constant;423;sgd;1;1
0.985365854;relu;0.041111715;77;adaptive;533;lbfgs;1;1
0.8;identity;3.88E-05;60;constant;239;lbfgs;1;1
0.8;identity;0.052231139;61;invscaling;578;lbfgs;1;1
0.804878049;identity;1.14E-05;81;constant;304;sgd;1;1
0.868292683;relu;1.24E-05;10;invscaling;703;adam;1;1
0.868292683;tanh;0.000370685;87;constant;213;adam;1;1
0.497560976;logistic;1.00E-05;1;constant;136;adam;1;1
0.809756098;identity;1.86E-05;66;adaptive;333;adam;1;1
0.892682927;relu;0.075814687;40;constant;220;adam;1;1
0.8;logistic;2.62E-05;92;constant;963;sgd;1;1
0.887804878;tanh;0.009963227;64;constant;272;adam;1;1
0.8;identity;0.010951432;21;invscaling;101;lbfgs;1;1
0.985365854;logistic;0.07100223;25;constant;225;lbfgs;1;1
0.985365854;tanh;9.20E-05;86;invscaling;454;lbfgs;1;1
0.985365854;tanh;0.008328498;38;adaptive;751;adam;1;1
0.907317073;relu;0.001958568;14;invscaling;349;adam;1;1
0.804878049;identity;5.00E-05;98;adaptive;795;adam;1;1
0.985365854;tanh;0.003472993;77;invscaling;139;lbfgs;1;1
0.507317073;logistic;0.002631755;52;invscaling;592;sgd;1;1
0.829268293;logistic;0.000176978;21;adaptive;762;adam;1;1
0.8;identity;0.00220892;7;adaptive;458;lbfgs;1;1
0.985365854;logistic;0.000218826;89;invscaling;118;lbfgs;1;1
0.804878049;relu;1.29E-05;88;constant;344;sgd;1;1
0.853658537;relu;0.001342067;6;adaptive;540;adam;1;1
0.804878049;logistic;7.55E-05;97;adaptive;543;sgd;1;1
0.502439024;logistic;0.000345422;78;invscaling;559;sgd;1;1
0.795121951;identity;0.001002307;45;constant;654;adam;1;1
0.795121951;logistic;2.30E-05;68;invscaling;201;adam;1;1
0.814634146;tanh;0.000323124;12;adaptive;402;sgd;1;1
0.985365854;logistic;0.000126416;48;constant;562;lbfgs;1;1
0.8;identity;5.75E-05;79;invscaling;431;lbfgs;1;1
0.512195122;relu;2.47E-05;29;invscaling;770;sgd;1;1
0.8;identity;0.014486305;46;adaptive;521;lbfgs;1;1
0.907317073;relu;8.02E-05;4;invscaling;960;lbfgs;1;1
0.795121951;identity;0.000240977;56;adaptive;370;sgd;1;1
0.985365854;tanh;0.017405881;99;constant;372;lbfgs;1;1
0.809756098;identity;0.000427941;35;constant;689;adam;1;1
0.985365854;logistic;0.028995466;62;invscaling;287;lbfgs;1;1
0.985365854;tanh;0.004084838;85;adaptive;773;lbfgs;1;1
0.985365854;tanh;0.098755902;34;adaptive;579;lbfgs;1;1
0.868292683;relu;3.01E-05;38;constant;132;adam;1;1
0.8;identity;0.00578105;4;constant;488;sgd;1;1
0.8;identity;0.021662797;57;adaptive;730;lbfgs;1;1
0.8;identity;0.007833963;35;constant;276;lbfgs;1;1
0.985365854;logistic;0.006920539;70;constant;645;lbfgs;1;1
0.829268293;relu;2.21E-05;21;adaptive;974;sgd;1;1
0.985365854;tanh;0.00264694;10;adaptive;905;lbfgs;1;1
0.497560976;relu;1.05E-05;3;invscaling;778;sgd;1;1
0.985365854;tanh;4.21E-05;22;constant;615;lbfgs;1;1
0.985365854;tanh;0.000446415;80;adaptive;945;lbfgs;1;1
0.863414634;relu;0.045862851;10;constant;455;adam;1;1
0.765853659;logistic;0.003419688;51;constant;233;sgd;1;1
0.868292683;tanh;0.001069649;16;adaptive;370;adam;1;1
0.8;identity;2.34E-05;91;adaptive;456;lbfgs;1;1
0.790243902;identity;0.001269453;25;adaptive;907;adam;1;1
0.809756098;identity;0.085877056;51;adaptive;321;sgd;1;1
0.790243902;identity;0.000103812;67;adaptive;227;adam;1;1
0.897560976;tanh;0.000416978;13;constant;702;adam;1;1
0.858536585;relu;3.28E-05;9;adaptive;361;adam;1;1
0.985365854;tanh;0.01337338;50;invscaling;656;lbfgs;1;1
0.83902439;relu;0.000486599;21;adaptive;185;adam;1;1
0.795121951;identity;3.71E-05;57;adaptive;478;adam;1;1
0.804878049;identity;0.001877183;48;adaptive;106;sgd;1;1
0.795121951;logistic;2.84E-05;74;constant;645;adam;1;1
0.985365854;tanh;0.0041502;34;adaptive;927;lbfgs;1;1
0.809756098;identity;0.034158761;6;adaptive;592;sgd;1;1
0.985365854;relu;0.000640541;23;invscaling;388;lbfgs;1;1
0.8;identity;0.045715452;11;constant;534;adam;1;1
0.985365854;logistic;1.80E-05;42;constant;978;lbfgs;1;1
0.985365854;logistic;0.021743828;39;constant;848;lbfgs;1;1
0.985365854;relu;0.000694533;97;constant;352;lbfgs;1;1
0.926829268;relu;0.019420698;50;invscaling;317;adam;1;1
0.8;identity;0.068637901;9;constant;479;adam;1;1
0.8;identity;6.12E-05;20;adaptive;413;lbfgs;1;1
0.790243902;logistic;0.001008841;57;invscaling;187;adam;1;1
0.824390244;relu;0.002733363;18;adaptive;453;sgd;1;1
0.804878049;identity;7.68E-05;94;invscaling;722;adam;1;1
0.985365854;relu;0.000949962;21;adaptive;143;lbfgs;1;1
0.985365854;relu;0.000783238;27;constant;610;lbfgs;1;1
0.8;identity;0.009143354;23;invscaling;249;lbfgs;1;1
0.985365854;tanh;0.001156337;78;adaptive;701;adam;1;1
0.985365854;logistic;0.000566644;74;constant;961;lbfgs;1;1
0.804878049;identity;0.006743093;41;constant;524;adam;1;1
0.565853659;tanh;0.000141993;80;invscaling;756;sgd;1;1
0.814634146;relu;0.001829865;94;adaptive;123;sgd;1;1
0.985365854;relu;0.00017837;80;invscaling;366;lbfgs;1;1
0.414634146;relu;0.002478616;9;invscaling;537;sgd;1;1
0.985365854;relu;0.006834248;75;invscaling;903;lbfgs;1;1
0.985365854;tanh;9.59E-05;30;invscaling;525;lbfgs;1;1
0.809756098;identity;9.50E-05;3;adaptive;317;adam;1;1
0.502439024;logistic;1.05E-05;58;invscaling;164;sgd;1;1
0.8;identity;0.000224271;47;constant;735;adam;1;1
0.804878049;identity;0.027321836;68;adaptive;728;adam;1;1
0.502439024;logistic;4.23E-05;75;invscaling;315;sgd;1;1
0.795121951;identity;7.31E-05;58;adaptive;624;adam;1;1
0.809756098;tanh;0.002557047;55;constant;115;sgd;1;1
0.985365854;relu;0.009837422;18;constant;449;lbfgs;1;1
0.814634146;tanh;0.001052254;9;constant;425;sgd;1;1
0.804878049;identity;0.000564602;48;constant;318;adam;1;1
0.8;identity;0.000179013;40;invscaling;717;lbfgs;1;1
0.897560976;relu;0.096316774;83;invscaling;202;adam;1;1
